target_id	length	eff_length	est_counts	tpm
Solyc02g085520.3.1	4117	3938	181.919	5.32675
Solyc04g081360.3.1	1727	1548	61	4.54378
Solyc03g114520.3.1	1230	1051	37	4.05936
Solyc05g012750.2.1	930	751	0	0
Solyc07g054290.1.1	594	415	223	61.9606
Solyc03g118170.3.1	3415	3236	582.843	20.7683
Solyc02g093510.3.1	1070	891	124	16.0473
Solyc03g031500.1.1	171	13.7365	0	0
Solyc07g049705.1.1	2345	2166	19.0258	1.01284
Solyc10g008200.3.1	768	589	6	1.17461
Solyc02g014187.1.1	744	565	18	3.67352
Solyc12g005520.1.1	285	106	0	0
Solyc06g074130.3.1	1469	1290	73	6.52517
Solyc04g078590.3.1	3474	3295	10	0.349948
Solyc01g087900.3.1	910	731	522	82.3402
Solyc01g080670.3.1	3110	2931	480	18.8836
Solyc04g008590.3.1	1690	1511	481.543	36.7476
Solyc05g018020.1.1	252	73.0112	0	0
Solyc07g021250.1.1	213	36.0583	7	22.3847
Solyc09g055870.3.1	1713	1534	203	15.2591
Solyc11g066205.1.1	506	327	0	0
Solyc02g085350.3.1	3802	3623	1516	48.2491
Solyc03g026220.3.1	1903	1724	381	25.4828
Solyc12g049230.2.1	3283	3104	231	8.58122
Solyc02g080610.3.1	604	425	161.782	43.8934
Solyc10g038020.2.1	2012	1833	0	0
Solyc06g084380.3.1	1672	1493	17.0939	1.3202
Solyc10g045740.2.1	294	115	0	0
Solyc11g069440.1.1	501	322	473.128	169.427
Solyc12g056675.1.1	1059	880	0	0
Solyc07g065125.1.1	300	121	2	1.90591
Solyc09g009040.3.1	1649	1470	80	6.27525
Solyc01g017200.2.1	330	151	0	0
Solyc01g090320.3.1	648	469	4	0.983435
Solyc11g067000.2.1	4548	4369	43	1.13487
Solyc06g065920.3.1	2720	2541	13.4297	0.609424
Solyc12g094660.2.1	5360	5181	429.051	9.5489
Solyc09g091520.2.1	2565	2386	0	0
Solyc02g069310.3.1	4767	4588	714	17.9446
Solyc02g088980.2.1	204	29.2345	0	0
Solyc06g007510.3.1	862	683	4600.94	776.755
Solyc06g007280.3.1	1704	1525	16.6384	1.25806
Solyc10g006860.3.1	3925	3746	61	1.87768
Solyc01g006780.3.1	620	441	4	1.04588
Solyc07g042630.3.1	2813	2634	23	1.00686
Solyc11g010300.2.1	2132	1953	94	5.54989
Solyc06g054560.3.1	7167	6988	271.829	4.4854
Solyc02g087930.3.1	705	526	1129.28	247.556
Solyc07g054610.3.1	3145	2966	22	0.855284
Solyc03g119010.3.1	1488	1309	380	33.4736
Solyc04g051120.3.1	1035	856	15	2.02058
Solyc01g106270.1.1	501	322	25	8.95247
Solyc01g109370.3.1	2657	2478	30	1.39598
Solyc01g106090.3.1	3568	3389	392	13.3375
Solyc02g068995.1.1	444	265	0	0
Solyc01g108260.3.1	4372	4193	869.339	23.9069
Solyc04g008010.3.1	4066	3887	295.539	8.76717
Solyc05g026220.2.1	636	457	0	0
Solyc01g057910.3.1	1397	1218	63	5.9642
Solyc06g084050.3.1	504	325	321.289	113.991
Solyc10g081680.1.1	231	52.2911	7	15.4358
Solyc05g054210.3.1	1616	1437	108	8.66614
Solyc05g018780.1.1	1140	961	0	0
Solyc07g054170.3.1	1957	1778	0	0
Solyc07g054940.2.1	2278	2099	0	0
Solyc02g093330.3.1	1035	856	12.2437	1.6493
Solyc09g091410.1.1	498	319	1	0.361466
Solyc11g069990.2.1	4640	4461	27	0.697895
Solyc11g069095.1.1	411	232	7	3.47911
Solyc04g025060.1.1	306	127	0	0
Solyc11g005380.2.1	2379	2200	1249	65.4634
Solyc05g056500.1.1	1206	1027	101	11.3399
Solyc07g007080.1.1	273	94.0001	0	0
Solyc12g089170.2.1	754	575	0	0
Solyc01g104437.1.1	216	38.5618	0	0
Solyc10g047825.1.1	6	2.46992	0	0
Solyc01g098780.3.1	625	446	312	80.6637
Solyc12g089040.2.1	1139	960	239	28.7068
Solyc12g013665.1.1	3980	3801	150.906	4.57791
Solyc07g043160.2.1	1431	1252	29	2.67087
Solyc04g074240.3.1	1977	1798	460	29.5003
Solyc12g019220.2.1	2241	2062	3	0.167761
Solyc12g014130.2.1	2615	2436	7	0.331344
Solyc06g005980.3.1	1977	1798	7	0.448918
Solyc09g018530.2.1	523	344	0	0
Solyc01g097870.3.1	1266	1087	1875	198.898
Solyc08g036510.1.1	312	133	7	6.06883
Solyc06g059800.3.1	2010	1831	106.012	6.67616
Solyc08g077450.3.1	1533	1354	74	6.3019
Solyc03g025640.2.1	3827	3648	8.37068	0.264584
Solyc10g086460.2.1	1262	1083	0	0
Solyc01g057170.3.1	829	650	0	0
Solyc02g011815.1.1	352	173	0	0
Solyc11g011980.2.1	3490	3311	189	6.58205
Solyc02g077710.1.1	1029	850	83	11.2595
Solyc09g064277.1.1	2380	2201	17.4613	0.914776
Solyc05g056295.1.1	1221	1042	275	30.4315
Solyc06g073610.3.1	2627	2448	36.3465	1.71202
Solyc06g030653.1.1	591	412	0	0
Solyc11g006280.1.1	213	36.0583	0	0
Solyc06g068030.3.1	1217	1038	139.947	15.5462
Solyc06g011377.1.1	372	193	0	0
Solyc09g064570.1.1	741	562	0	0
Solyc01g044371.1.1	426	247	0	0
Solyc06g071770.3.1	2857	2678	334	14.3812
Solyc09g015495.1.1	402	223	0	0
Solyc11g069400.2.1	2305	2126	324	17.5728
Solyc02g062310.1.1	399	220	10.4979	5.50223
Solyc06g024200.1.1	207	31.3862	0	0
Solyc02g021470.3.1	2297	2118	419.765	22.8528
Solyc03g005010.3.1	6042	5863	378.398	7.44196
Solyc11g021050.1.1	159	10.9088	0	0
Solyc08g062420.3.1	1482	1303	191	16.9024
Solyc07g017260.2.1	817	638	10	1.80733
Solyc06g072490.3.1	875	696	1246.25	206.469
Solyc06g083970.1.1	297	118	0	0
Solyc03g095783.1.1	321	142	0	0
Solyc10g017495.1.1	669	490	2	0.470644
Solyc01g108010.3.1	2702	2523	260	11.8827
Solyc01g103330.3.1	325	146	0	0
Solyc04g056570.3.1	4634	4455	12.7208	0.32925
Solyc08g006970.3.1	1985	1806	87	5.55469
Solyc09g014626.1.1	2231	2052	0	0
Solyc08g076140.3.1	4311	4132	203.849	5.68862
Solyc03g096880.3.1	2661	2482	67	3.11266
Solyc08g059713.1.1	261	82.002	0	0
Solyc08g065790.3.1	3108	2929	0	0
Solyc02g091730.2.1	1567	1388	120	9.96897
Solyc05g044450.1.1	867	688	0	0
Solyc01g011030.3.1	1289	1110	52	5.40181
Solyc01g105340.3.1	2043	1864	1324	81.9032
Solyc06g060425.1.1	348	169	0	0
Solyc07g064480.1.1	978	799	6	0.865891
Solyc07g052420.3.1	1161	982	156	18.3177
Solyc03g007430.3.1	1982	1803	211	13.4941
Solyc02g068700.3.1	2001	1822	268.326	16.9814
Solyc02g062515.1.1	396	217	4.61985	2.45486
Solyc09g092600.3.1	7400	7221	56	0.89423
Solyc11g015890.2.1	784	605	108	20.5839
Solyc01g065980.3.1	1291	1112	247	25.6124
Solyc11g020470.1.1	456	277	0	0
Solyc03g117920.2.1	1995	1816	4	0.253982
Solyc03g120210.2.1	651	472	0	0
Solyc09g065580.3.1	1692	1513	20	1.52423
Solyc02g030307.1.1	540	361	0	0
Solyc04g055205.1.1	2457	2278	0	0
Solyc11g066730.2.1	2890	2711	45	1.914
Solyc05g009970.3.1	1447	1268	276	25.0985
Solyc01g049743.1.1	393	214	0	0
Solyc01g008350.3.1	651	472	0	0
Solyc04g015940.3.1	3558	3379	66	2.25224
Solyc02g079970.3.1	1182	1003	877	100.822
Solyc12g056960.2.1	1809	1630	145	10.2574
Solyc01g110684.1.1	453	274	0	0
Solyc07g032470.1.1	225	46.6066	3	7.4222
Solyc08g021920.3.1	9417	9238	497	6.2035
Solyc10g050060.2.1	1418	1239	1257	116.983
Solyc03g025410.3.1	3254	3075	604	22.6491
Solyc08g081980.3.1	3043	2864	0	0
Solyc07g056230.3.1	2433	2254	0	0
Solyc01g057700.1.1	414	235	0	0
Solyc01g103030.3.1	2059	1880	160	9.81343
Solyc12g099390.2.1	1128	949	468	56.8641
Solyc04g077925.1.1	393	214	10	5.38821
Solyc05g005280.3.1	2480	2301	119.817	6.00426
Solyc02g071750.3.1	1716	1537	33	2.4757
Solyc11g005910.2.1	4742	4563	428	10.8156
Solyc06g074230.3.1	797	618	1	0.186582
Solyc01g090830.2.1	1686	1507	0	0
Solyc03g098700.1.1	660	481	2	0.47945
Solyc01g017390.2.1	372	193	8.3824	5.00806
Solyc02g082780.1.1	348	169	0	0
Solyc01g079420.3.1	315	136	690	585.017
Solyc03g093300.3.1	1961	1782	29	1.8765
Solyc08g007295.1.1	1917	1738	35.5692	2.35984
Solyc10g050500.2.1	207	31.3862	0	0
Solyc04g074810.3.1	2591	2412	0	0
Solyc10g084780.2.1	774	595	0	0
Solyc09g015500.1.1	258	79.0036	0	0
Solyc02g010600.1.1	429	250	0	0
Solyc11g043190.1.1	153	9.8295	0	0
Solyc02g081770.1.1	1338	1159	12	1.19387
Solyc01g066340.3.1	300	121	10	9.52957
Solyc01g005970.3.1	2422	2243	86	4.42107
Solyc03g052980.3.1	3919	3740	444	13.6889
Solyc06g036290.3.1	3760	3581	754	24.2787
Solyc02g092790.3.1	3748	3569	464.573	15.0095
Solyc11g006270.2.1	2289	2110	314	17.1595
Solyc01g059850.3.1	385	206	0	0
Solyc02g063320.3.1	1899	1720	22	1.47487
Solyc04g079450.3.1	192	21.9418	0	0
Solyc02g065470.1.1	543	364	311	98.5185
Solyc06g060535.1.1	660	481	3	0.719175
Solyc04g077357.1.1	956	777	0	0
Solyc05g014550.1.1	750	571	32	6.46208
Solyc05g053220.3.1	1226	1047	270.278	29.7661
Solyc06g073133.1.1	498	319	2	0.722933
Solyc02g086630.2.1	3038	2859	0	0
Solyc10g011750.3.1	914	735	7	1.09817
Solyc03g025830.3.1	4757	4578	210	5.28935
Solyc06g048970.3.1	2457	2278	163	8.25073
Solyc02g068160.1.1	237	58.1281	3	5.95105
Solyc12g097050.2.1	1776	1597	7	0.505419
Solyc02g030540.2.1	327	148	0	0
Solyc01g058720.3.1	1156	977	1088	128.408
Solyc02g089280.3.1	668	489	147	34.6631
Solyc09g015820.3.1	1274	1095	303	31.9071
Solyc04g015620.3.1	4506	4327	121.674	3.24243
Solyc03g115460.2.1	930	751	121	18.5782
Solyc03g006173.1.1	453	274	18	7.57496
Solyc12g010940.1.1	669	490	18	4.2358
Solyc02g086820.3.1	1550	1371	4905	412.534
Solyc10g086130.2.1	1875	1696	1	0.0679881
Solyc03g083020.3.1	1216	1037	123.137	13.6921
Solyc08g067290.3.1	1375	1196	263	25.3561
Solyc02g065230.3.1	2507	2328	0	0
Solyc08g005170.3.1	2083	1904	210	12.7178
Solyc02g082850.3.1	1560	1381	7	0.584471
Solyc11g020785.1.1	462	283	4	1.62979
Solyc07g020970.2.1	2391	2212	0	0
Solyc01g105090.3.1	2373	2194	142	7.46295
Solyc03g111973.1.1	3296	3117	30	1.1098
Solyc09g065175.1.1	282	103	0	0
Solyc08g068714.1.1	234	55.1953	0	0
Solyc03g044277.1.1	552	373	0	0
Solyc06g075190.1.1	288	109	105	111.076
Solyc04g047790.1.1	357	178	0	0
Solyc11g065340.2.1	3012	2833	29	1.18035
Solyc11g039980.2.1	1073	894	1028.87	132.704
Solyc03g032180.3.1	2580	2401	62	2.97754
Solyc08g065330.3.1	1642	1463	90	7.09344
Solyc08g015675.1.1	639	460	0	0
Solyc09g057740.1.1	180	16.6423	0	0
Solyc02g078240.3.1	1544	1365	80	6.75796
Solyc03g114390.1.1	834	655	16	2.81668
Solyc01g010500.2.1	1505	1326	0	0
Solyc01g015230.2.1	108	5.45872	0	0
Solyc01g011493.1.1	363	184	0	0
Solyc02g091140.3.1	1559	1380	20.2992	1.69613
Solyc01g096260.3.1	1103	924	323	40.3078
Solyc10g018870.2.1	805	626	154	28.3664
Solyc09g010800.3.1	851	672	18304	3140.76
Solyc05g006760.3.1	1738	1559	274	20.2658
Solyc05g009490.2.1	281	102	49	55.3929
Solyc06g005040.1.1	288	109	0	0
Solyc06g071450.3.1	3117	2938	129.16	5.06915
Solyc08g066240.3.1	2463	2284	0	0
Solyc06g066295.1.1	414	235	10.7506	5.27499
Solyc10g038100.1.1	387	208	0	0
Solyc04g074660.2.1	1619	1440	6.91211	0.553486
Solyc12g096730.2.1	2761	2582	8	0.357267
Solyc10g083990.2.1	1013	834	94	12.9963
Solyc05g051100.2.1	448	269	0	0
Solyc06g072390.3.1	379	200	0	0
Solyc10g086230.1.1	243	64.0516	0	0
Solyc12g019440.2.1	1571	1392	0	0
Solyc03g062780.1.1	192	21.9418	0	0
Solyc02g063520.3.1	1196	1017	45	5.10211
Solyc07g053270.3.1	1585	1406	169	13.8599
Solyc02g069020.3.1	1682	1503	26	1.99468
Solyc09g011110.1.1	549	370	0	0
Solyc04g050490.3.1	1612	1433	41	3.29911
Solyc04g015980.3.1	3986	3807	52.7184	1.59675
Solyc03g005970.3.1	1430	1251	9	0.829552
Solyc06g009620.1.1	1401	1222	22	2.07592
Solyc01g056290.2.1	371	192	0	0
Solyc06g069650.3.1	3240	3061	48	1.80816
Solyc04g025775.1.1	951	772	0	0
Solyc11g066700.2.1	1452	1273	0	0
Solyc05g013590.1.1	399	220	0	0
Solyc01g067130.3.1	417	238	0	0
Solyc05g005150.1.1	1113	934	231	28.5183
Solyc12g005790.2.1	1819	1640	6	0.421858
Solyc04g072660.3.1	600	421	1044	285.941
Solyc12g006670.2.1	2503	2324	100	4.96161
Solyc02g005580.1.1	642	463	0	0
Solyc06g071337.1.1	265	86.0009	0	0
Solyc04g079643.1.1	330	151	0	0
Solyc09g056160.3.1	2024	1845	175	10.9371
Solyc04g054410.3.1	3389	3210	57	2.04752
Solyc10g084380.1.1	1269	1090	13	1.37523
Solyc05g007940.3.1	1146	967	42	5.0082
Solyc11g008310.2.1	1297	1118	209.475	21.6047
Solyc02g081088.1.1	534	355	0	0
Solyc12g088650.2.1	1504	1325	32	2.78479
Solyc02g065805.1.1	381	202	0	0
Solyc07g014755.1.1	1275	1096	0	0
Solyc04g050470.3.1	2384	2205	168	8.78535
Solyc06g048905.1.1	2104	1925	0	0
Solyc12g009850.1.1	345	166	0	0
Solyc08g029050.3.1	4236	4057	63	1.79058
Solyc01g106680.3.1	2060	1881	265	16.2448
Solyc05g005030.3.1	803	624	0	0
Solyc05g008430.3.1	3146	2967	240.511	9.34707
Solyc02g069987.1.1	747	568	0	0
Solyc12g036475.1.1	1470	1291	0	0
Solyc11g040120.2.1	3168	2989	357	13.7721
Solyc05g015945.1.1	294	115	0	0
Solyc11g040400.1.1	303	124	0	0
Solyc04g072290.3.1	2935	2756	370	15.4804
Solyc05g021200.1.1	375	196	0	0
Solyc12g036310.1.1	264	85.0011	0	0
Solyc04g009950.3.1	3418	3239	553	19.6867
Solyc06g042950.3.1	5012	4833	144	3.43561
Solyc07g021730.2.1	1005	826	0	0
Solyc08g081050.3.1	1858	1679	95	6.52426
Solyc07g016020.1.1	564	385	8	2.39601
Solyc06g084150.3.1	3353	3174	17.3653	0.630861
Solyc12g096140.2.1	1336	1157	120	11.9593
Solyc08g082180.3.1	789	610	100	18.9029
Solyc11g045570.1.1	591	412	0	0
Solyc06g051330.1.1	186	19.0638	0	0
Solyc02g088345.1.1	1517	1338	1322	113.929
Solyc09g065800.3.1	1359	1180	0	0
Solyc04g076965.1.1	645	466	14	3.46418
Solyc02g086445.1.1	198	25.324	0	0
Solyc07g008460.3.1	2391	2212	9	0.469155
Solyc06g049070.3.1	1850	1671	211	14.5601
Solyc03g098480.1.1	978	799	2	0.28863
Solyc10g049510.2.1	1900	1721	0	0
Solyc12g036710.2.1	962	783	43.7893	6.44859
Solyc04g014857.1.1	1132	953	2	0.241989
Solyc04g014930.2.1	312	133	0	0
Solyc03g083843.1.1	1257	1078	0	0
Solyc10g087017.1.1	261	82.002	0	0
Solyc01g091340.3.1	1881	1702	31.1781	2.11227
Solyc01g108050.3.1	619	440	37	9.69634
Solyc08g074290.3.1	2803	2624	1009.76	44.3726
Solyc02g032630.1.1	306	127	0	0
Solyc08g082335.1.1	198	25.324	0	0
Solyc03g007980.1.1	996	817	104	14.6781
Solyc01g091470.3.1	3082	2903	42.018	1.66897
Solyc09g005050.1.1	1068	889	0	0
Solyc01g098200.3.1	1713	1534	118	8.86983
Solyc03g097270.3.1	1294	1115	2450	253.367
Solyc02g093660.1.1	1158	979	3.45095	0.406457
Solyc09g031570.1.1	210	33.6633	0	0
Solyc12g056940.2.1	7702	7523	1144	17.5345
Solyc03g119800.2.1	912	733	0	0
Solyc04g014670.3.1	1946	1767	771	50.3126
Solyc05g023763.1.1	429	250	9	4.15108
Solyc07g042420.1.1	399	220	0	0
Solyc12g044850.2.1	4425	4246	313.62	8.51693
Solyc05g006703.1.1	2253	2074	29	1.61231
Solyc11g030650.1.1	258	79.0036	0	0
Solyc03g033840.3.1	2784	2605	1028.45	45.5231
Solyc10g047545.1.1	507	328	0	0
Solyc10g038170.1.1	1131	952	0	0
Solyc01g087030.3.1	1426	1247	289	26.7233
Solyc01g098720.3.1	1239	1060	6	0.652686
Solyc07g064250.3.1	1942	1763	66	4.31668
Solyc02g089620.3.1	1940	1761	281	18.3995
Solyc09g057860.1.1	432	253	0	0
Solyc05g008610.3.1	1612	1433	148	11.909
Solyc05g013850.2.1	2692	2513	28.0464	1.2869
Solyc04g049803.1.1	748	569	0	0
Solyc01g091660.3.1	1239	1060	19	2.06684
Solyc10g047160.1.1	189	20.4424	0	0
Solyc05g008440.2.1	985	806	602	86.1232
Solyc03g116890.3.1	2137	1958	1506	88.6892
Solyc08g043160.1.1	237	58.1281	0	0
Solyc06g008300.3.1	2868	2689	26.1128	1.11975
Solyc04g005205.1.1	2046	1867	0	0
Solyc02g032060.1.1	666	487	0	0
Solyc02g077680.3.1	2889	2710	145	6.1696
Solyc08g041710.3.1	2417	2238	90	4.63704
Solyc02g093580.3.1	1480	1301	0	0
Solyc06g066473.1.1	321	142	3	2.43608
Solyc06g073010.3.1	705	526	3	0.657649
Solyc09g059994.1.1	348	169	0	0
Solyc10g005240.3.1	1338	1159	2	0.198978
Solyc08g066060.2.1	618	439	21	5.51586
Solyc10g076780.1.1	1248	1069	49	5.28539
Solyc02g032825.1.1	633	454	0	0
Solyc10g051240.1.1	195	23.5677	3	14.6779
Solyc06g068730.1.1	1398	1219	0	0
Solyc12g013940.1.1	1224	1045	0	0
Solyc02g082985.1.1	354	175	0	0
Solyc01g087050.3.1	1237	1058	5	0.544933
Solyc11g012440.1.1	1380	1201	326	31.2992
Solyc07g008365.1.1	234	55.1953	0	0
Solyc08g016582.1.1	804	625	0	0
Solyc03g007810.3.1	2619	2440	1030	48.675
Solyc01g094960.3.1	3651	3472	176.921	5.87567
Solyc06g082970.3.1	774	595	151	29.263
Solyc10g055150.1.1	417	238	0	0
Solyc04g050140.3.1	2379	2200	364	19.0782
Solyc03g044373.1.1	645	466	0	0
Solyc07g015960.1.1	1356	1177	0	0
Solyc05g015955.1.1	2653	2474	138	6.43188
Solyc09g075610.3.1	661	482	16	3.82764
Solyc08g061670.2.1	465	286	0	0
Solyc02g072210.1.1	678	499	27	6.2391
Solyc06g068340.2.1	3263	3084	0	0
Solyc02g082010.2.1	1704	1525	77	5.8221
Solyc02g080220.3.1	1786	1607	248.789	17.8515
Solyc02g088160.3.1	480	301	5	1.91541
Solyc02g083360.1.1	381	202	34	19.4082
Solyc09g005547.1.1	234	55.1953	0	0
Solyc11g020217.1.1	1056	877	6	0.788879
Solyc11g066290.2.1	1511	1332	57	4.93434
Solyc04g050390.2.1	387	208	0	0
Solyc04g082710.3.1	1391	1212	143.7	13.6714
Solyc10g018600.2.1	2110	1931	71	4.2397
Solyc10g007270.3.1	821	642	18	3.23293
Solyc10g085820.2.1	4922	4743	66.5237	1.61727
Solyc01g044543.1.1	680	501	0	0
Solyc04g009700.3.1	1434	1255	19	1.7457
Solyc04g011620.3.1	1166	987	169.835	19.8413
Solyc06g017940.1.1	369	190	0	0
Solyc10g078370.2.1	2907	2728	17	0.71856
Solyc01g102280.3.1	2351	2172	342.247	18.1693
Solyc02g092760.3.1	2058	1879	54	3.31379
Solyc03g059470.1.1	948	769	0	0
Solyc02g072150.3.1	5008	4829	1340	31.9968
Solyc08g068520.3.1	3136	2957	0	0
Solyc12g006095.1.1	4721	4542	0	0
Solyc04g050340.2.1	285	106	0	0
Solyc07g019460.3.1	2725	2546	2104	95.2897
Solyc01g005665.1.1	336	157	0	0
Solyc10g012330.1.1	564	385	0	0
Solyc05g006040.3.1	717	538	0	0
Solyc03g006220.3.1	1404	1225	41	3.85928
Solyc01g111190.3.1	1597	1418	72	5.85484
Solyc07g053230.3.1	1027	848	48.6312	6.61268
Solyc03g053040.1.1	210	33.6633	0	0
Solyc11g066150.2.1	1593	1414	47	3.83272
Solyc04g076510.3.1	10787	10608	355	3.85881
Solyc01g096960.3.1	7998	7819	65.227	0.96191
Solyc08g068013.1.1	1980	1801	10	0.640243
Solyc12g100080.1.1	1026	847	9.96694	1.35687
Solyc02g082763.1.1	360	181	2	1.27412
Solyc03g119050.3.1	4080	3901	62	1.83263
Solyc12g019148.1.1	360	181	0	0
Solyc01g014623.1.1	306	127	0	0
Solyc05g053960.3.1	994	815	37	5.23483
Solyc06g066680.3.1	2212	2033	70	3.97026
Solyc12g049400.2.1	2266	2087	72	3.97804
Solyc05g013410.3.1	1523	1344	83	7.12094
Solyc02g090370.3.1	771	592	0	0
Solyc07g005580.3.1	1899	1720	60	4.02236
Solyc08g007713.1.1	1227	1048	0	0
Solyc06g065440.1.1	1056	877	155	20.3794
Solyc10g049500.1.1	831	652	0	0
Solyc08g066050.3.1	1465	1286	43.443	3.89527
Solyc04g005550.2.1	4450	4271	76	2.05184
Solyc12g014270.2.1	1845	1666	8	0.553699
Solyc03g006740.2.1	510	331	0	0
Solyc03g098230.3.1	1801	1622	239	16.9905
Solyc09g014605.1.1	807	628	0	0
Solyc05g013963.1.1	612	433	0	0
Solyc11g018630.1.1	288	109	0	0
Solyc06g036440.2.1	3110	2931	7	0.275385
Solyc11g005450.2.1	1666	1487	797	61.8025
Solyc12g009075.1.1	1872	1693	0	0
Solyc07g062840.3.1	1826	1647	0	0
Solyc06g060427.1.1	930	751	0	0
Solyc09g015780.1.1	213	36.0583	0	0
Solyc02g067800.3.1	3145	2966	508	19.7493
Solyc03g093830.3.1	3142	2963	323.386	12.5849
Solyc09g008100.3.1	2905	2726	99	4.18763
Solyc09g066270.3.1	1376	1197	0	0
Solyc06g072320.3.1	3619	3440	4	0.134079
Solyc07g053470.3.1	2443	2264	280	14.2607
Solyc08g067770.3.1	2336	2157	221	11.8141
Solyc03g031770.3.1	1287	1108	0	0
Solyc02g077620.1.1	1062	883	6	0.783518
Solyc02g085676.1.1	264	85.0011	0	0
Solyc12g049235.1.1	798	619	0	0
Solyc12g006000.1.1	2187	2008	0	0
Solyc03g113405.1.1	2668	2489	638.758	29.5917
Solyc03g115600.3.1	1849	1670	2	0.138093
Solyc01g087290.3.1	1775	1596	111.776	8.07562
Solyc09g007800.3.1	869	690	15	2.50669
Solyc06g035540.1.1	159	10.9088	0	0
Solyc11g006710.2.1	2821	2642	161	7.0267
Solyc11g010360.2.1	588	409	0	0
Solyc12g096770.1.1	1326	1147	157.952	15.8789
Solyc11g065830.2.1	2148	1969	413	24.1859
Solyc12g036170.2.1	858	679	182	30.9072
Solyc02g082910.3.1	2105	1926	207	12.3929
Solyc06g054160.1.1	759	580	0	0
Solyc11g056670.2.1	2178	1999	10	0.576827
Solyc03g005960.3.1	3878	3699	17	0.529936
Solyc08g076810.3.1	3920	3741	47	1.44867
Solyc07g054490.3.1	1362	1183	247	24.0752
Solyc05g042030.3.1	1173	994	402	46.6335
Solyc03g078247.1.1	439	260	0	0
Solyc01g102685.1.1	1294	1115	90	9.30735
Solyc11g017440.2.1	792	613	103	19.3747
Solyc04g083150.2.1	2009	1830	58	3.65456
Solyc02g080370.3.1	3744	3565	907.236	29.344
Solyc02g089640.3.1	4776	4597	157	3.93807
Solyc07g009490.3.1	2202	2023	414	23.5973
Solyc06g008840.3.1	4660	4481	0	0
Solyc11g008880.2.1	1072	893	20	2.58248
Solyc06g082270.2.1	2990	2811	25.1577	1.03197
Solyc06g082330.1.1	1179	1000	0	0
Solyc03g082363.1.1	234	55.1953	0	0
Solyc06g019174.1.1	624	445	0	0
Solyc06g036670.2.1	2635	2456	0	0
Solyc04g047690.3.1	984	805	31	4.44042
Solyc07g063145.1.1	1142	963	9	1.07764
Solyc01g109590.3.1	1956	1777	80	5.19112
Solyc08g013845.1.1	1323	1144	11	1.10873
Solyc04g077440.3.1	3291	3112	608.617	22.5508
Solyc02g090440.3.1	392	213	12	6.49621
Solyc12g009680.2.1	1530	1351	65	5.54775
Solyc11g065030.2.1	720	541	55	11.7226
Solyc12g056220.2.1	1369	1190	1680.44	162.83
Solyc06g064590.2.1	2055	1876	2	0.122929
Solyc10g048120.2.1	3345	3166	0	0
Solyc05g042073.1.1	411	232	0	0
Solyc05g012360.3.1	1279	1100	0	0
Solyc01g011520.1.1	567	388	0	0
Solyc11g013360.2.1	936	757	0	0
Solyc02g094756.1.1	1311	1132	0	0
Solyc11g008480.2.1	1294	1115	61	6.30832
Solyc11g006115.1.1	526	347	2	0.664598
Solyc05g016310.1.1	1581	1402	77	6.33288
Solyc05g024290.3.1	2615	2436	579.296	27.4209
Solyc09g011280.1.1	537	358	0	0
Solyc04g051510.1.1	3624	3445	381	12.7525
Solyc10g050320.1.1	291	112	0	0
Solyc06g034310.3.1	1133	954	14	1.69215
Solyc01g065910.1.1	2772	2593	0	0
Solyc03g005533.1.1	2196	2017	0	0
Solyc04g039810.1.1	336	157	9	6.61
Solyc09g059750.1.1	423	244	0	0
Solyc03g080075.1.1	1397	1218	0	0
Solyc04g025050.1.1	171	13.7365	0	0
Solyc02g093150.3.1	2061	1882	145	8.88397
Solyc01g049912.1.1	444	265	0	0
Solyc01g086990.3.1	3275	3096	402.906	15.0059
Solyc08g066435.1.1	2205	2026	6	0.341484
Solyc08g006610.3.1	2247	2068	124.507	6.9423
Solyc01g010490.3.1	1803	1624	0	0
Solyc10g049380.1.1	1017	838	0	0
Solyc09g014950.2.1	1287	1108	0	0
Solyc05g055280.2.1	444	265	92	40.0314
Solyc12g036450.2.1	994	815	23	3.25408
Solyc02g089290.3.1	3538	3359	208	7.14023
Solyc04g081120.1.1	1674	1495	0	0
Solyc08g007600.2.1	3303	3124	36	1.32877
Solyc09g018130.2.1	2462	2283	0	0
Solyc01g080783.1.1	594	415	0	0
Solyc09g014280.1.1	1383	1204	1269	121.533
Solyc03g026310.3.1	881	702	21	3.44938
Solyc12g042530.2.1	2009	1830	28.0874	1.76978
Solyc08g061880.2.1	1079	900	17	2.17804
Solyc11g031950.1.1	885	706	10	1.63325
Solyc02g064640.3.1	3963	3784	196.261	5.98054
Solyc10g078960.2.1	862	683	4908.73	828.719
Solyc12g007205.1.1	300	121	0	0
Solyc03g059275.1.1	321	142	0	0
Solyc03g006905.1.1	905	726	0	0
Solyc06g048395.1.1	372	193	0	0
Solyc07g052130.2.1	156	10.3458	0	0
Solyc06g071370.1.1	471	292	43	16.9803
Solyc12g019420.2.1	684	505	0	0
Solyc12g008640.2.1	2935	2756	258.175	10.8017
Solyc12g021220.1.1	258	79.0036	0	0
Solyc06g064520.3.1	2001	1822	0	0
Solyc03g095220.3.1	2014	1835	622	39.0853
Solyc07g053820.3.1	2192	2013	20	1.14563
Solyc08g080050.3.1	1377	1198	398.452	38.3511
Solyc06g053530.3.1	3028	2849	175	7.08279
Solyc03g083870.3.1	1572	1393	21	1.73831
