target_id	length	eff_length	est_counts	tpm
Solyc02g086400.2.1	2175	1996	0	0
Solyc12g049390.2.1	2062	1883	186	10.5597
Solyc02g068860.1.1	192	21.9418	0.742841	3.61919
Solyc09g089610.3.1	2723	2544	15	0.630323
Solyc01g015250.1.1	381	202	0	0
Solyc03g061590.3.1	336	157	5	3.40455
Solyc06g059900.3.1	1372	1193	23	2.06099
Solyc10g037870.1.1	150	9.35544	0	0
Solyc06g048720.1.1	345	166	0	0
Solyc02g091733.1.1	255	76.0064	4	5.62599
Solyc06g030637.1.1	582	403	0	0
Solyc04g082820.3.1	638	459	9.15276	2.13171
Solyc08g076850.3.1	1149	970	2	0.220418
Solyc01g006993.1.1	780	601	0	0
Solyc12g070130.2.1	1161	982	0	0
Solyc09g091290.1.1	447	268	0	0
Solyc06g069460.2.1	1165	986	3	0.325262
Solyc06g032745.1.1	213	36.0583	0	0
Solyc10g005320.3.1	1525	1346	0	0
Solyc08g077310.3.1	3687	3508	304	9.2641
Solyc10g084370.2.1	1152	973	34	3.73556
Solyc06g063040.1.1	1032	853	8.24899	1.03381
Solyc08g016586.1.1	1563	1384	3.05692	0.236123
Solyc08g075990.3.1	1806	1627	122	8.01607
Solyc01g011096.1.1	752	573	0	0
Solyc12g042570.2.1	1246	1067	68	6.81293
Solyc03g078490.3.1	1642	1463	398	29.0822
Solyc08g059800.3.1	2386	2207	132.307	6.40868
Solyc04g078230.1.1	492	313	0	0
Solyc07g049500.3.1	3044	2865	74	2.76119
Solyc11g008220.2.1	631	452	4	0.946043
Solyc08g066860.2.1	1683	1504	27.2323	1.93564
Solyc10g008390.3.1	914	735	92	13.381
Solyc04g006980.1.1	1128	949	3	0.337944
Solyc07g017920.1.1	558	379	0	0
Solyc02g093390.3.1	1233	1054	79	8.01264
Solyc06g081990.2.1	117	6.00353	0	0
Solyc01g100470.2.1	895	716	0	0
Solyc09g055260.3.1	6424	6245	172	2.94432
Solyc06g084030.3.1	1280	1101	11	1.06806
Solyc02g081690.1.1	1446	1267	23	1.94062
Solyc06g042933.1.1	609	430	0	0
Solyc06g066810.3.1	2107	1928	127	7.04183
Solyc10g076690.2.1	1158	979	100	10.9196
Solyc12g009000.1.1	1455	1276	40	3.35119
Solyc10g019220.1.1	318	139	0	0
Solyc10g045150.1.1	327	148	0	0
Solyc12g035897.1.1	142	8.26769	0	0
Solyc01g109110.3.1	4156	3977	188.147	5.05744
Solyc07g009435.1.1	490	311	9	3.09365
Solyc04g054445.1.1	1995	1816	0	0
Solyc06g074995.1.1	192	21.9418	0	0
Solyc05g050990.1.1	1308	1129	28	2.65127
Solyc07g014595.1.1	978	799	0	0
Solyc12g014350.2.1	2108	1929	677	37.5185
Solyc05g052530.2.1	2850	2671	0	0
Solyc08g065840.3.1	807	628	26	4.42591
Solyc06g060380.3.1	7671	7492	56.4645	0.805688
Solyc06g073245.1.1	648	469	21	4.78669
Solyc07g052025.1.1	1155	976	0	0
Solyc11g062230.1.1	78	4.20281	0	0
Solyc03g120970.3.1	2562	2383	107.305	4.81376
Solyc07g018250.1.1	831	652	1	0.163961
Solyc08g044400.2.1	5495	5316	299	6.01278
Solyc01g111235.1.1	561	382	33	9.23506
Solyc08g076685.1.1	498	319	1	0.335119
Solyc12g035470.2.1	1849	1670	38	2.43252
Solyc02g086210.3.1	10576	10397	307.349	3.16019
Solyc01g098440.2.1	3190	3011	0	0
Solyc11g064805.1.1	330	151	0	0
Solyc05g053610.3.1	10909	10730	217.612	2.16807
Solyc04g014310.1.1	204	29.2345	0	0
Solyc01g098770.1.1	1284	1105	5	0.483723
Solyc11g017476.1.1	2094	1915	0	0
Solyc04g008550.3.1	2622	2443	218	9.53942
Solyc01g056330.2.1	369	190	5	2.81323
Solyc01g106205.1.1	699	520	1.82098	0.374361
Solyc02g094180.3.1	5274	5095	102.571	2.15214
Solyc09g091020.3.1	2731	2552	228	9.55088
Solyc10g076670.2.1	1054	875	102.259	12.4934
Solyc05g012270.3.1	1921	1742	191	11.7213
Solyc06g069635.1.1	8513	8334	89	1.14163
Solyc08g080650.2.1	1491	1312	1151.48	93.8234
Solyc02g089940.3.1	1932	1753	63	3.84192
Solyc11g013740.2.1	1376	1197	5	0.446545
Solyc12g005610.2.1	1216	1037	0	0
Solyc04g079330.2.1	2530	2351	0	0
Solyc02g064590.2.1	8619	8440	35.7083	0.452289
Solyc03g034335.1.1	2869	2690	0	0
Solyc03g078817.1.1	717	538	0	0
Solyc11g064940.1.1	195	23.5677	0	0
Solyc11g069370.2.1	4292	4113	245.474	6.38021
Solyc05g046280.2.1	2379	2200	1	0.0485922
Solyc12g009743.1.1	339	160	0	0
Solyc10g047450.1.1	162	11.5236	0	0
Solyc01g110680.3.1	1164	985	12.405	1.34632
Solyc12g017670.2.1	1425	1246	0	0
Solyc10g081560.2.1	934	755	0	0
Solyc01g098590.3.1	1151	972	27.7949	3.05694
Solyc03g118920.3.1	4588	4409	197	4.77656
Solyc10g018280.1.1	216	38.5618	0	0
Solyc03g116770.3.1	1022	843	1	0.126812
Solyc11g010270.2.1	1656	1477	1808	130.86
Solyc06g082830.3.1	4653	4474	1194	28.5297
Solyc04g014830.2.1	1728	1549	8	0.552113
Solyc03g113440.3.1	2260	2081	0	0
Solyc07g016185.1.1	258	79.0036	0	0
Solyc08g069060.3.1	340	161	34	22.5758
Solyc08g065680.2.1	522	343	0	0
Solyc03g096600.1.1	444	265	0	0
Solyc10g081085.1.1	363	184	114	66.2333
Solyc12g017820.2.1	1582	1403	0	0
Solyc03g033750.1.1	426	247	0	0
Solyc07g065270.1.1	1617	1438	262	19.4774
Solyc09g065497.1.1	546	367	0	0
Solyc03g110983.1.1	381	202	0	0
Solyc01g090730.3.1	1223	1044	5	0.511987
Solyc03g033860.1.1	765	586	0	0
Solyc11g022380.2.1	2876	2697	66	2.61609
Solyc11g012180.2.1	1462	1283	103	8.58222
Solyc08g079250.3.1	683	504	15.2078	3.2257
Solyc04g080350.3.1	1280	1101	54	5.24319
Solyc07g045560.1.1	222	43.8484	0	0
Solyc07g041880.1.1	228	49.4247	0	0
Solyc06g063050.3.1	2397	2218	8	0.385583
Solyc12g014590.2.1	1011	832	1	0.128489
Solyc01g068450.3.1	4722	4543	282.116	6.63856
Solyc12g044810.2.1	432	253	0	0
Solyc02g092050.3.1	5393	5214	41	0.840624
Solyc08g077010.1.1	867	688	7	1.08767
Solyc12g035227.1.1	1188	1009	0	0
Solyc04g007750.3.1	847	668	30	4.80102
Solyc05g009410.2.1	846	667	4	0.641096
Solyc08g006250.1.1	468	289	27	9.98746
Solyc04g082290.3.1	2421	2242	514	24.5085
Solyc04g015520.3.1	1351	1172	5	0.45607
Solyc04g079740.3.1	3919	3740	40.4005	1.15479
Solyc02g030380.2.1	879	700	0	0
Solyc02g078520.3.1	3665	3486	144	4.41595
Solyc01g044560.2.1	408	229	0	0
Solyc03g007590.3.1	2257	2078	191.993	9.87707
Solyc03g044430.3.1	2298	2119	33.1264	1.67122
Solyc11g069270.2.1	3025	2846	141	5.29631
Solyc12g014393.1.1	687	508	12.5644	2.64403
Solyc05g050310.1.1	180	16.6423	0	0
Solyc02g014360.3.1	2432	2253	76	3.60613
Solyc05g013770.3.1	417	238	0	0
Solyc03g078530.1.1	1236	1057	0	0
Solyc03g119350.2.1	1279	1100	1	0.0971844
Solyc01g105660.3.1	1324	1145	145	13.5379
Solyc08g069090.1.1	963	784	0	0
Solyc06g009890.2.1	1408	1229	1	0.0869836
Solyc03g013170.3.1	189	20.4424	0	0
Solyc01g096350.3.1	2903	2724	142	5.57276
Solyc10g075105.1.1	585	406	0	0
Solyc04g076250.3.1	2519	2340	195	8.90857
Solyc05g007330.2.1	706	527	0	0
Solyc05g041870.1.1	567	388	15.5871	4.29459
Solyc10g018700.1.1	108	5.45872	0	0
Solyc01g021625.1.1	555	376	0	0
Solyc10g076630.1.1	405	226	2	0.946043
Solyc11g065310.2.1	327	148	0	0
Solyc04g079170.3.1	748	569	8	1.50303
Solyc08g082990.3.1	4112	3933	362	9.83952
Solyc06g066820.3.1	2828	2649	6	0.242135
Solyc09g090553.1.1	741	562	0	0
Solyc02g067230.3.1	1886	1707	18	1.12727
Solyc06g066090.3.1	2591	2412	41	1.81717
Solyc01g086780.1.1	513	334	0	0
Solyc12g017760.1.1	489	310	0	0
Solyc07g053900.2.1	1256	1077	0	0
Solyc03g034330.1.1	294	115	0	0
Solyc10g074730.2.1	2361	2182	97	4.75233
Solyc12g056677.1.1	1035	856	0	0
Solyc10g011780.1.1	201	27.2129	0	0
Solyc02g092220.1.1	258	79.0036	0	0
Solyc04g076400.3.1	3940	3761	14.459	0.410984
Solyc12g096790.1.1	1347	1168	1.03928	0.0951217
Solyc02g030620.1.1	891	712	0	0
Solyc07g008490.3.1	1039	860	111	13.7979
Solyc06g053190.3.1	2335	2156	91.5036	4.5371
Solyc10g008205.1.1	363	184	0	0
Solyc04g008650.3.1	3761	3582	134	3.99916
Solyc10g006870.1.1	2523	2344	107.389	4.89771
Solyc03g112785.1.1	1387	1208	10.5858	0.936801
Solyc02g043880.1.1	252	73.0112	0	0
Solyc10g011820.3.1	1320	1141	320.417	30.0206
Solyc09g074280.1.1	1383	1204	22	1.95337
Solyc09g091550.3.1	3011	2832	41	1.54767
Solyc06g066590.3.1	540	361	38	11.2529
Solyc01g111510.3.1	1270	1091	1275	124.932
Solyc03g005670.3.1	2573	2394	10	0.446545
Solyc04g009370.3.1	1151	972	239	26.2858
Solyc02g084365.1.1	399	220	0.18928	0.0919752
Solyc04g009360.3.1	1648	1469	46	3.34754
Solyc12g017575.1.1	1113	934	12	1.37348
Solyc12g005110.2.1	1511	1332	56	4.49441
Solyc07g009020.2.1	540	361	27.6389	8.18469
Solyc06g062460.3.1	2172	1993	10	0.536391
Solyc01g079280.1.1	165	12.1958	0	0
Solyc01g102520.3.1	2744	2565	16.5769	0.690883
Solyc06g075660.3.1	712	533	22	4.4125
Solyc03g112400.1.1	210	33.6633	0	0
Solyc01g067250.3.1	1378	1199	5.06179	0.451309
Solyc01g096320.3.1	1157	978	0	0
Solyc08g077940.2.1	6028	5849	1	0.0182771
Solyc02g093255.1.1	525	346	0	0
Solyc05g054670.3.1	1954	1775	6	0.361362
Solyc06g035850.1.1	297	118	0	0
Solyc02g090260.2.1	4391	4212	32	0.812177
Solyc09g092380.3.1	1564	1385	6355.78	490.578
Solyc10g061950.2.1	991	812	61	8.03088
Solyc09g009230.2.1	1338	1159	0	0
Solyc00g007130.3.1	1266	1087	0	0
Solyc11g044650.1.1	249	70.019	0	0
Solyc02g068660.2.1	2276	2097	54	2.75286
Solyc11g005580.1.1	1317	1138	36	3.38181
Solyc07g006855.1.1	619	440	6	1.45777
Solyc04g071780.3.1	2982	2803	3.51912	0.134215
Solyc11g042883.1.1	287	108	0	0
Solyc02g077960.2.1	965	786	5	0.680043
Solyc05g051050.3.1	2119	1940	148	8.15547
Solyc01g110280.3.1	2294	2115	48.4582	2.44932
Solyc03g019960.3.1	2007	1828	36	2.10531
Solyc01g057680.3.1	2252	2073	17.2491	0.889523
Solyc07g005310.2.1	444	265	0	0
Solyc02g077500.2.1	804	625	0	0
Solyc12g094610.2.1	2454	2275	0	0
Solyc08g076160.3.1	3810	3631	263	7.74317
Solyc01g096205.1.1	189	20.4424	0	0
Solyc02g092550.3.1	1143	964	401	44.4689
Solyc12g098195.1.1	183	17.7996	0	0
Solyc10g081650.2.1	2992	2813	256.647	9.75338
Solyc07g021610.1.1	258	79.0036	23	31.1222
Solyc11g012130.2.1	875	696	18	2.76473
Solyc07g062060.3.1	1084	905	134	15.8287
Solyc08g078520.3.1	2829	2650	20	0.806814
Solyc03g111350.3.1	1134	955	9	1.00746
Solyc02g077645.1.1	2189	2010	2	0.106371
Solyc05g014173.1.1	1881	1702	0	0
Solyc11g020270.1.1	291	112	0	0
Solyc03g019670.3.1	1909	1730	60	3.70761
Solyc02g093540.3.1	1203	1024	7	0.730781
Solyc10g055680.1.1	1074	895	35	4.18056
Solyc07g063360.1.1	627	448	0	0
Solyc10g005420.1.1	249	70.019	0	0
Solyc12g017705.1.1	240	61.0822	0	0
Solyc04g051063.1.1	522	343	0	0
Solyc01g095200.3.1	1511	1332	409.156	32.8377
Solyc11g072080.1.1	1203	1024	21	2.19234
Solyc10g074740.1.1	600	421	264	67.0364
Solyc06g083270.3.1	1368	1189	17	1.52847
Solyc10g084090.2.1	2515	2336	13.6433	0.624363
Solyc10g074680.2.1	3357	3178	45	1.51373
Solyc11g044390.1.1	237	58.1281	0	0
Solyc06g084110.1.1	198	25.324	0	0
Solyc06g084070.3.1	730	551	12.4249	2.41063
Solyc05g052960.3.1	1805	1626	159	10.4536
Solyc01g111380.3.1	1099	920	399	46.3633
Solyc04g081100.3.1	8442	8263	128	1.656
Solyc07g054660.1.1	327	148	0	0
Solyc07g008630.1.1	3066	2887	22	0.814639
Solyc09g047840.3.1	910	731	40	5.84968
Solyc04g056700.1.1	171	13.7365	0	0
Solyc07g016065.1.1	812	633	0	0
Solyc07g041623.1.1	402	223	0	0
Solyc08g074990.2.1	2808	2629	0	0
Solyc01g009165.1.1	966	787	0	0
Solyc06g072080.3.1	1211	1032	12	1.24306
Solyc03g096130.2.1	2051	1872	0	0
Solyc01g006660.2.1	5347	5168	131.712	2.72454
Solyc02g063300.3.1	739	560	80	15.2718
Solyc03g119990.3.1	2459	2280	69	3.23522
Solyc05g014240.3.1	3567	3388	101	3.18689
Solyc01g016450.1.1	207	31.3862	0	0
Solyc02g087480.3.1	1992	1813	87	5.12992
Solyc08g007140.3.1	741	562	1758.68	334.534
Solyc07g055383.1.1	651	472	4	0.905956
Solyc06g035450.3.1	4395	4216	4231	107.283
Solyc02g068630.1.1	2118	1939	7	0.385931
Solyc12g035920.1.1	297	118	0	0
Solyc09g055890.3.1	795	616	5	0.867718
Solyc11g045350.2.1	4035	3856	149	4.13084
Solyc11g062150.2.1	1293	1114	0	0
Solyc07g054860.1.1	1515	1336	0	0
Solyc02g076660.3.1	3532	3353	61	1.94485
Solyc05g018450.1.1	159	10.9088	0	0
Solyc05g015920.3.1	5372	5193	298.476	6.14442
Solyc10g078700.2.1	3864	3685	24	0.696246
Solyc01g013930.1.1	198	25.324	0	0
Solyc05g055960.1.1	516	337	1	0.317219
Solyc09g066290.3.1	4792	4613	52	1.20506
Solyc03g121780.1.1	936	757	1	0.141219
Solyc01g057117.1.1	1779	1600	0	0
Solyc11g028270.1.1	540	361	0	0
Solyc02g088167.1.1	3207	3028	29.0954	1.02721
Solyc05g007650.1.1	252	73.0112	0	0
Solyc03g082455.1.1	309	130	0	0
Solyc11g067220.2.1	364	185	5	2.88927
Solyc01g005030.3.1	7815	7636	65.9173	0.922832
Solyc12g017920.2.1	2743	2564	71	2.96026
Solyc06g071380.3.1	1167	988	32	3.46244
Solyc02g089090.3.1	2700	2521	500	21.2025
Solyc07g017906.1.1	2599	2420	0	0
Solyc06g076610.3.1	1516	1337	75.1148	6.00597
Solyc07g041790.1.1	222	43.8484	0	0
Solyc04g076190.1.1	1308	1129	627.721	59.4377
Solyc09g066440.3.1	2206	2027	279.886	14.7611
Solyc10g017930.1.1	192	21.9418	0	0
Solyc11g013110.2.1	1647	1468	126	9.17558
Solyc09g011100.1.1	450	271	0	0
Solyc07g009110.2.1	2089	1910	0	0
Solyc09g092710.3.1	384	205	548	285.769
Solyc04g024953.1.1	48	3.44246	0	0
Solyc09g009640.3.1	753	574	761	141.73
Solyc02g065180.3.1	1424	1245	63	5.40954
Solyc02g080880.3.1	2388	2209	187	9.04972
Solyc10g008260.2.1	776	597	61.7433	11.0562
Solyc03g116247.1.1	756	577	31.5067	5.83736
Solyc08g007130.3.1	2029	1850	58	3.35155
Solyc10g079070.2.1	2131	1952	221	12.1032
Solyc06g006000.3.1	953	774	428.151	59.135
Solyc11g013030.2.1	3963	3784	56	1.58207
Solyc09g059300.1.1	225	46.6066	0	0
Solyc11g045100.2.1	3169	2990	72.4003	2.58856
Solyc04g056453.1.1	327	148	0	0
Solyc03g043850.3.1	877	698	7.00688	1.07315
Solyc02g084070.1.1	426	247	1	0.432805
Solyc04g025910.1.1	222	43.8484	0	0
Solyc01g006760.3.1	1054	875	0	0
Solyc01g110735.1.1	1482	1303	5.32006	0.436477
Solyc01g096910.3.1	3520	3341	279.868	8.955
Solyc01g016680.2.1	693	514	0	0
Solyc02g033040.2.1	1391	1212	1	0.0882036
Solyc12g042860.2.1	1371	1192	3	0.269051
Solyc08g074500.3.1	6603	6424	228	3.79418
Solyc04g028440.1.1	201	27.2129	0	0
Solyc03g020090.1.1	294	115	0.68416	0.635988
Solyc12g033080.1.1	543	364	6.79766	1.9964
Solyc02g078890.1.1	195	23.5677	0	0
Solyc12g035310.2.1	354	175	0	0
Solyc12g042385.1.1	453	274	0	0
Solyc09g056090.1.1	393	214	0	0
Solyc05g054200.3.1	3298	3119	63	2.15931
Solyc09g082520.3.1	1163	984	1698	184.473
Solyc03g071610.1.1	219	41.1625	0	0
Solyc02g062650.3.1	2482	2303	18.9341	0.8789
Solyc02g032120.3.1	1413	1234	102	8.83638
Solyc11g017035.1.1	1060	881	3	0.364028
Solyc09g082420.1.1	447	268	0	0
Solyc11g039760.1.1	318	139	0	0
Solyc10g079260.2.1	2255	2076	133.867	6.89341
Solyc02g077040.3.1	2536	2357	85	3.85521
Solyc03g114230.2.1	702	523	154	31.4781
Solyc09g092120.3.1	1583	1404	307.839	23.4394
Solyc09g090900.3.1	1922	1743	22	1.34932
Solyc07g008590.1.1	3138	2959	95.2163	3.43998
Solyc06g073270.3.1	984	805	157	20.8494
Solyc04g054840.1.1	1512	1333	0	0
Solyc10g009170.2.1	3162	2983	568	20.3556
Solyc07g053370.1.1	264	85.0011	0	0
Solyc06g065310.3.1	1210	1031	30	3.11065
Solyc04g079560.3.1	2337	2158	120	5.94455
Solyc08g007865.1.1	651	472	0	0
Solyc12g006360.2.1	6232	6053	0	0
Solyc05g045800.1.1	762	583	0	0
Solyc04g076540.3.1	8028	7849	100.366	1.36697
Solyc03g112070.3.1	231	52.2911	0	0
Solyc05g005120.3.1	1676	1497	47	3.35633
Solyc02g091880.3.1	798	619	765	132.117
Solyc05g008650.1.1	1359	1180	0	0
Solyc01g104400.3.1	609	430	26	6.46389
Solyc03g113330.3.1	2323	2144	20	0.997228
Solyc09g075990.3.1	946	767	19	2.64818
Solyc01g060470.3.1	3519	3340	974	31.1747
Solyc11g056340.1.1	192	21.9418	105	511.57
Solyc05g023830.1.1	201	27.2129	0	0
Solyc00g007305.1.1	1370	1191	0	0
Solyc06g065100.3.1	1360	1181	58	5.2501
Solyc01g057060.1.1	276	97.0001	0	0
Solyc04g071190.1.1	201	27.2129	0	0
Solyc09g037170.2.1	441	262	0	0
Solyc03g098280.3.1	3618	3439	691.085	21.4827
Solyc04g079505.1.1	255	76.0064	0	0
Solyc12g009370.2.1	345	166	2.7989	1.80247
Solyc08g014390.1.1	222	43.8484	0	0
Solyc07g063590.3.1	5477	5298	50	1.0089
Solyc06g005690.2.1	1584	1405	4	0.30435
Solyc02g033115.1.1	2562	2383	0	0
Solyc08g007020.2.1	828	649	0	0
Solyc05g016340.1.1	207	31.3862	0	0
Solyc06g082060.3.1	2030	1851	7.16981	0.414086
Solyc10g054410.1.1	567	388	0	0
Solyc04g008990.3.1	1523	1344	69	5.48831
Solyc08g082500.2.1	3059	2880	0	0
Solyc04g057840.1.1	828	649	1	0.164719
Solyc09g065383.1.1	195	23.5677	3	13.608
Solyc10g054850.2.1	1262	1083	35	3.45485
Solyc05g006730.3.1	1870	1691	303	19.1553
Solyc12g062940.2.1	1807	1628	1	0.0656651
Solyc07g025430.1.1	252	73.0112	0	0
Solyc08g077920.3.1	2737	2558	526.901	22.02
Solyc09g097760.3.1	933	754	0	0
Solyc11g066060.2.1	2231	2052	532.847	27.7597
Solyc02g078910.3.1	1139	960	12	1.33629
Solyc07g045450.1.1	1011	832	43	5.52503
Solyc08g016565.1.1	1120	941	0	0
Solyc05g054080.3.1	3284	3105	85	2.92649
Solyc11g010470.2.1	1070	891	1485	178.171
Solyc06g007800.3.1	1299	1120	261	24.9122
Solyc06g070970.3.1	3749	3570	160.259	4.79892
Solyc01g108140.3.1	1984	1805	59.3446	3.51474
Solyc10g083190.2.1	3333	3154	210	7.11782
Solyc12g017770.1.1	444	265	0	0
Solyc03g095490.3.1	3782	3603	122	3.6198
Solyc07g008170.2.1	1499	1320	34	2.75356
Solyc09g072860.2.1	2604	2425	44	1.93968
Solyc05g053100.3.1	2295	2116	651	32.8893
Solyc08g005010.3.1	1846	1667	612	39.2469
Solyc03g082390.3.1	207	31.3862	1	3.40604
Solyc08g067090.3.1	1567	1388	140	10.7827
Solyc12g017480.2.1	837	658	12	1.9496
Solyc04g005740.1.1	681	502	0	0
Solyc05g012610.3.1	2263	2084	232	11.9009
Solyc04g071523.1.1	1562	1383	0	0
Solyc02g062270.3.1	5292	5113	148.916	3.11354
Solyc09g018510.3.1	1428	1249	123	10.5277
Solyc08g029280.1.1	783	604	0	0
Solyc02g089660.2.1	1330	1151	161	14.9534
Solyc02g094520.3.1	2504	2325	139	6.39118
Solyc02g064790.1.1	210	33.6633	0	0
Solyc01g110590.3.1	516	337	0	0
Solyc03g006480.2.1	7777	7598	0	0
Solyc12g019315.1.1	558	379	0	0
Solyc03g094050.3.1	374	195	3	1.64466
Solyc04g082380.3.1	1148	969	40.5662	4.47537
Solyc12g044530.2.1	1150	971	0	0
Solyc03g051627.1.1	570	391	0	0
Solyc02g032790.2.1	900	721	0	0
Solyc03g095410.3.1	3176	2997	345	12.3061
Solyc02g084340.2.1	1957	1778	248	14.9111
Solyc01g006990.3.1	1561	1382	73	5.64682
Solyc02g062720.3.1	2183	2004	92.3935	4.92871
Solyc01g010160.3.1	723	544	0	0
Solyc01g057820.1.1	180	16.6423	0	0
Solyc02g043950.1.1	114	5.81021	0	0
Solyc02g063460.1.1	669	490	21	4.58155
Solyc06g066040.2.1	3511	3332	1	0.0320837
Solyc08g008490.3.1	3161	2982	123	4.40947
Solyc04g074220.3.1	2834	2655	24.613	0.991037
Solyc09g082590.3.1	1259	1080	1	0.0989841
Solyc03g053120.1.1	393	214	0	0
Solyc01g095710.3.1	5189	5010	110.93	2.36702
Solyc05g045777.1.1	456	277	1.25618	0.484798
Solyc12g077650.2.1	243	64.0516	14	23.3661
Solyc02g071200.3.1	3434	3255	40.1516	1.31868
Solyc03g051790.3.1	2930	2751	87	3.38079
Solyc08g081550.3.1	842	663	23.1601	3.73435
Solyc11g007330.2.1	715	536	31	6.18281
Solyc03g115060.3.1	2342	2163	46	2.27348
Solyc02g076800.1.1	576	397	107	28.8126
Solyc11g013270.2.1	2824	2645	27.7772	1.12267
Solyc02g061890.1.1	231	52.2911	0	0
Solyc12g042075.1.1	1110	931	106.859	12.2701
Solyc02g093950.3.1	5988	5809	187	3.44135
Solyc01g057580.1.1	1053	874	0	0
Solyc08g029025.1.1	1218	1039	0	0
Solyc10g012230.1.1	513	334	0	0
Solyc03g113290.2.1	643	464	12.0672	2.78021
Solyc01g103970.3.1	2420	2241	87	4.15018
Solyc02g085860.3.1	1848	1669	80	5.12416
Solyc08g080470.3.1	1804	1625	183	12.0389
Solyc02g082520.2.1	1260	1081	1	0.0988925
Solyc08g006710.3.1	515	336	2	0.636326
Solyc04g071290.3.1	736	557	1	0.191926
Solyc12g055690.2.1	264	85.0011	0	0
Solyc02g022860.1.1	1578	1399	0	0
Solyc02g022830.3.1	3029	2850	87	3.26335
Solyc11g020357.1.1	558	379	0	0
Solyc09g065720.3.1	3190	3011	175	6.21322
Solyc01g110290.3.1	2254	2075	291	14.9922
Solyc03g112330.3.1	2704	2525	323	13.6751
Solyc11g070010.2.1	1155	976	0	0
Solyc11g039540.1.1	432	253	0	0
Solyc02g088520.3.1	186	19.0638	0	0
Solyc06g082100.3.1	7112	6933	599	9.23623
Solyc07g006000.3.1	832	653	449	73.5059
Solyc06g016720.2.1	369	190	0	0
Solyc01g098390.3.1	2238	2059	107	5.55542
Solyc09g014790.3.1	2118	1939	233	12.846
Solyc02g082350.3.1	3951	3772	294	8.3323
Solyc09g092320.3.1	798	619	91	15.7159
Solyc09g009950.3.1	1932	1753	0	0
Solyc09g090320.2.1	4110	3931	5.63446	0.153228
Solyc10g012253.1.1	679	500	11.944	2.55369
Solyc12g015850.1.1	1161	982	3	0.326587
Solyc01g112040.2.1	812	633	27.8488	4.70319
Solyc04g064500.3.1	1778	1599	611.299	40.8691
Solyc06g005750.3.1	1071	892	113	13.5426
Solyc07g065920.3.1	1543	1364	5	0.391872
Solyc09g007780.1.1	189	20.4424	0	0
Solyc09g089830.3.1	10575	10396	111.845	1.15011
Solyc05g053800.3.1	4444	4265	124	3.10808
Solyc01g104900.3.1	984	805	653	86.7174
Solyc03g114460.3.1	3464	3285	1177	38.3028
Solyc04g079590.3.1	2422	2243	59	2.81198
Solyc09g091260.3.1	5484	5305	127	2.55922
Solyc12g014485.1.1	297	118	2.02935	1.83851
Solyc05g023840.1.1	405	226	0	0
Solyc09g042525.1.1	342	163	0	0
Solyc04g077990.3.1	872	693	9	1.38835
Solyc07g064720.3.1	1271	1092	64	6.26537
Solyc08g079040.1.1	1314	1135	42	3.95588
Solyc06g065255.1.1	270	91.0003	0	0
Solyc09g091820.3.1	1539	1360	365	28.6908
Solyc08g079790.1.1	1071	892	38	4.55416
Solyc05g052900.3.1	1251	1072	4	0.398891
Solyc05g009400.2.1	1809	1630	2	0.131169
Solyc04g015030.3.1	860	681	130	20.4073
Solyc03g007390.3.1	1890	1711	15	0.937196
Solyc10g009570.3.1	1983	1804	727.943	43.137
Solyc07g052175.1.1	1014	835	0	0
Solyc03g123620.3.1	3671	3492	2379	72.8298
Solyc05g054690.3.1	987	808	27	3.57225
Solyc07g043477.1.1	633	454	0	0
Solyc11g040340.2.1	1529	1350	11	0.87106
Solyc03g005850.2.1	880	701	0	0
Solyc03g122150.3.1	2614	2435	2.5112	0.110248
Solyc08g082080.3.1	1635	1456	11	0.807645
Solyc09g018740.1.1	204	29.2345	0	0
Solyc03g044673.1.1	681	502	0	0
Solyc09g018370.3.1	6276	6097	260	4.55876
Solyc06g060640.1.1	405	226	130	61.4928
Solyc07g015830.1.1	516	337	0	0
Solyc01g107350.3.1	2999	2820	193	7.3164
Solyc09g010285.1.1	2920	2741	129	5.03118
Solyc10g078690.2.1	1093	914	888	103.862
Solyc11g020003.1.1	360	181	0	0
Solyc05g008900.3.1	1226	1047	119	12.1504
Solyc03g120770.3.1	5087	4908	51.1625	1.11439
Solyc11g013850.2.1	791	612	45	7.8605
Solyc06g060850.3.1	1627	1448	177.936	13.1367
Solyc05g018120.1.1	633	454	43.2	10.1723
Solyc07g007590.1.1	1134	955	114	12.7612
Solyc06g068320.3.1	2086	1907	1109.94	62.2212
Solyc06g082880.2.1	2834	2655	21	0.845559
Solyc01g049916.1.1	552	373	0	0
Solyc10g018470.1.1	435	256	0	0
Solyc10g050355.1.1	366	187	0	0
Solyc03g094140.1.1	459	280	0	0
Solyc06g063260.3.1	2202	2023	22.1697	1.17153
Solyc02g063110.1.1	273	94.0001	0	0
Solyc01g109320.3.1	1296	1117	4	0.382821
Solyc09g072960.1.1	933	754	0	0
Solyc06g074905.1.1	1117	938	7	0.797782
Solyc09g082320.3.1	1720	1541	454	31.4951
Solyc04g051785.1.1	2384	2205	0	0
Solyc08g045647.1.1	729	550	0	0
Solyc04g081720.1.1	150	9.35544	0	0
Solyc07g025387.1.1	390	211	1.34585	0.681873
Solyc12g076350.2.1	1882	1703	100	6.27732
Solyc08g065350.3.1	1837	1658	71	4.57786
Solyc01g094860.3.1	6312	6133	121	2.10912
